country,year,pharma_imports,fuel_imports,oil_exports
BIH,2011,320006974.0,2377775403.0,817495994.0
BIH,2012,314662360.0,2056962058.0,462566062.0
BIH,2013,321669175.0,2001384963.0,647748578.0
BIH,2014,375735592.0,1835457245.0,565999718.0
BIH,2015,298494540.0,1215579283.0,357575265.0
BIH,2016,306413927.0,1094333743.0,362509760.0
BIH,2017,313732740.59,1521641274.29,532650133.26
BIH,2018,344048097.21,1717913653.47,702530871.69
BIH,2019,362096882.53,1564306081.76,532288276.3
BIH,2020,388653760.0,954759399.26,414935752.34
BIH,2021,473029651.51,1553261865.65,735283832.14
BIH,2022,420871869.01,2536108838.6,965809326.62
BIH,2023,477353810.303,2029048307.749,878794247.199
BIH,2024,525759687.586,1934005927.098,578120620.564
BLR,1998,177764912.0,2038997888.0,550355584.0
BLR,1999,146686720.0,1526339200.0,535566368.0
BLR,2000,207504800.0,2585865400.0,1452443800.0
BLR,2001,157081800.0,2224035500.0,1324591100.0
BLR,2002,160492100.0,2334999700.0,1624412100.0
BLR,2003,188277300.0,3039159300.0,2194124600.0
BLR,2004,230193900.0,4526573700.0,3697820000.0
BLR,2005,259052700.0,5524082800.0,5557092400.0
BLR,2006,320890600.0,7324939500.0,7562913300.0
BLR,2007,376362600.0,10087675200.0,8512843900.0
BLR,2008,495179700.0,13967611200.0,12089915100.0
BLR,2009,547400900.0,11291926400.0,7977277100.0
BLR,2010,555351300.0,12058075700.0,7015971400.0
BLR,2011,603531500.0,18723283300.0,14516830300.0
BLR,2012,647510900.0,17869989300.0,16390888100.0
BLR,2013,756819700.0,12567722300.0,12043523500.0
BLR,2014,817507300.0,11848920800.0,12084114300.0
BLR,2015,610804500.0,9211203500.0,7768494200.0
BLR,2016,599016400.0,7372958100.0,4848592800.0
BLR,2017,714466500.0,9670046300.0,6891102100.0
BLR,2018,730602600.0,11085604000.0,8477297600.0
BLR,2019,845158600.0,9785626300.0,6821221800.0
BLR,2020,1003827700.0,6684641300.0,3680387200.0
BLR,2021,980000000.0,,
BLZ,1995,4107486.0,30151066.0,5141907.0
BLZ,1996,4370654.0,29242046.0,3163249.0
BLZ,1997,4863394.0,37110762.0,3726454.0
BLZ,1998,5861443.0,33321060.0,1806514.0
BLZ,1999,494549.0,133669344.0,90940528.0
BLZ,2000,6781767.0,76594637.0,4101662.0
BLZ,2001,7462893.0,73626503.0,
BLZ,2002,7969386.0,58871310.0,
BLZ,2003,8980436.0,39811400.5,136318.0
BLZ,2004,6995534.5,47816307.5,193330.5
BLZ,2005,6716951.0,81820005.0,5694979.5
BLZ,2006,7359568.0,107046988.0,45008461.0
BLZ,2007,8650811.0,110536869.0,72417376.0
BLZ,2008,8888191.0,135993666.0,118797105.0
BLZ,2009,8804849.185,85376629.96,74710450.21
BLZ,2010,9322864.115,112446491.495,108869921.465
BLZ,2011,7309795.52,125060336.485,153499986.795
BLZ,2012,9510521.0,138467080.0,102322568.0
BLZ,2013,11496752.0,140463446.0,80730428.0
BLZ,2014,10160087.0,150351550.0,58438223.0
BLZ,2015,13681953.0,112973469.0,26905481.0
BLZ,2016,11361385.0,95679868.0,17742989.0
BLZ,2017,14844801.94,109258104.565,21018512.075
BLZ,2018,11969881.76,141839742.99,25713163.495
BLZ,2019,12403382.625,147765515.567,21804367.232
BLZ,2020,12460487.425,80544208.09,6218292.445
BLZ,2021,12697492.835,134217927.888,11468410.034
BLZ,2022,19677212.975,226149989.943,22414469.846
BLZ,2023,18244377.115,198162117.416,21636923.1
BLZ,2024,17261050.34,208392351.658,22317177.395
BMU,1995,26090108.0,41149056.0,
BMU,1997,24520508.0,45630648.0,
BMU,2005,38860943.0,88396178.0,
BMU,2006,39259590.0,95463927.0,
BMU,2007,35859250.0,103742106.0,
BMU,2008,33304499.0,102648458.0,
BMU,2009,31011674.0,113150111.0,
BMU,2010,35856595.0,97767647.0,
BMU,2011,25587402.0,89402111.0,
BMU,2012,27996695.0,81142874.0,608256.0
BMU,2013,27672632.0,157776338.0,
BMU,2014,24008857.0,152545929.0,
BMU,2015,22681413.0,91734034.0,4110.0
BMU,2016,22817217.0,82238354.0,15673.0
BMU,2017,24668263.41,78824783.07,17772.05
BMU,2018,25057525.91,129818818.44,12437.2
BMU,2019,26723801.05,100302740.27,2830.29
BMU,2020,20782480.77,53033454.45,8034.3
BMU,2021,33030657.63,90614062.68,6822.26
BMU,2022,32245691.61,141507291.64,8303.93
BMU,2023,34722440.62,97415905.81,1203.48
BMU,2024,37819431.96,146202797.6,281.1
BOL,1995,24557764.0,65182624.0,152913408.0
BOL,1996,25108172.0,48665828.0,142105600.0
BOL,1997,23417648.0,143407392.0,107054512.0
BOL,1998,30702200.0,109962152.0,96399792.0
BOL,1999,28399590.0,65157899.0,73842055.0
BOL,2000,32937419.0,129328330.0,178883474.0
BOL,2001,36760194.0,122188692.0,303586088.66
BOL,2002,37603004.0,87401576.0,346401699.74
BOL,2003,39123577.0,123238883.0,505511073.73
BOL,2004,43359549.0,135512428.0,850964886.18
BOL,2005,51062122.0,246623506.0,1443232456.58
BOL,2006,65761988.0,280694363.0,2059958214.33
BOL,2007,70561023.0,294677881.0,2290832734.1
BOL,2008,83211725.0,579303583.0,3548731183.54
BOL,2009,90489102.0,501379910.0,2135218870.85
BOL,2010,130085062.61,687606330.49,3014858156.49
BOL,2011,153799589.03,1111628087.44,4148675619.66
BOL,2012,145604094.19,1287277628.54,5909930743.09
BOL,2013,157756722.64,1300376588.2,6682831618.69
BOL,2014,171695134.14,1279965346.18,6674734040.63
BOL,2015,184571986.21,1150731150.22,4032677714.94
BOL,2016,185655635.19,822171840.65,2221403105.95
BOL,2017,193680623.98,983373058.74,2734431950.72
BOL,2018,206047382.62,1303770580.15,3142418099.27
BOL,2019,223611507.3,1597609064.89,2824598744.79
BOL,2020,238740315.83,938458237.75,2038299956.31
BOL,2021,256831100.45,2270561195.93,2359638389.16
BOL,2022,248493775.0,4409766177.0,3088161164.03
BOL,2023,246060888.0,3032141535.0,2133130100.52
BOL,2024,253851638.0,2890918520.0,1690478573.67
BRA,1995,541345344.0,6490819072.0,410815552.0
BRA,1996,851648320.0,7444881408.0,420957216.0
BRA,1997,1054273216.0,7562899456.0,318479136.0
BRA,1998,1231380480.0,5615943680.0,353241280.0
BRA,1999,1540966531.0,5846552492.0,404294753.0
BRA,2000,1459170578.0,9949991853.0,1882622627.0
BRA,2001,1554136265.0,9544685556.0,3148948941.0
BRA,2002,1562942708.0,8637211464.0,3886624452.0
BRA,2003,1549707849.0,9076058834.0,4917349146.0
BRA,2004,1836429245.0,13341590702.0,5759767404.0
BRA,2005,2085443352.0,15575411672.0,9121894179.0
BRA,2006,2668260712.0,19347041850.0,13028986098.0
BRA,2007,3588496448.0,25010556815.0,16094859841.0
BRA,2008,4379152127.0,37832258239.0,23293703839.0
BRA,2009,4559261915.0,21587902859.0,16268223956.0
BRA,2010,6201423534.0,33048227005.0,23412263012.0
BRA,2011,6629157115.0,45260191296.0,31618558789.0
BRA,2012,6986733078.0,43513359894.0,31403137734.0
BRA,2013,7585246281.0,49191541046.0,22399714464.0
BRA,2014,7622480683.0,48375564152.0,25200772274.0
BRA,2015,6632333301.0,28078059493.0,16545581390.0
BRA,2016,6547244966.0,17935115932.0,13528932694.0
BRA,2017,6727103665.0,24373514008.0,21222937982.0
BRA,2018,7443801646.0,29132131854.0,31694019681.0
BRA,2019,7534488301.0,26766484371.0,30318363731.0
BRA,2020,7323151275.0,16737613542.0,24872571554.0
BRA,2021,11380260241.0,31872904464.0,38353218741.0
BRA,2022,10288555713.0,51938939467.0,56851352868.0
BRA,2023,11244376560.0,38983570633.0,55165415512.0
BRA,2024,12587924236.0,36575480410.0,57155330959.0
BRA,2025,14819037359.0,32580403005.0,56196331689.0
BRB,1997,24502012.0,84373848.0,45430504.0
BRB,1998,29423338.0,82744688.0,40416760.0
BRB,1999,35355384.0,71557664.0,33388794.0
BRB,2000,32966061.0,136572925.0,60393336.0
BRB,2001,35339619.0,125522396.0,51675264.0
BRB,2002,36310129.0,64354779.0,26531473.0
BRB,2003,38744685.0,185387886.0,65543261.0
BRB,2004,36262322.0,16801439.0,16494877.0
BRB,2005,52339203.0,290424858.0,115618041.0
BRB,2006,50031450.0,302366700.0,139810590.0
BRB,2007,45301726.0,19012334.0,71479500.0
BRB,2008,67572067.0,311235615.0,115904994.0
BRB,2009,71163064.0,179057261.0,12771583.0
BRB,2010,70150245.0,19475519.0,1263677.0
BRB,2011,64181655.0,484333718.0,202756058.0
BRB,2012,62767180.0,547165739.0,169734596.0
BRB,2013,64650381.0,482776814.0,152534835.0
BRB,2014,70181738.0,444709560.0,144282507.0
BRB,2015,63374463.0,301952056.0,90188705.0
BRB,2016,61843768.0,251873385.0,77303951.0
BRB,2017,51318828.5,313724370.0,107907648.5
BRB,2018,50306758.5,371675965.0,120988586.0
BRB,2019,45476620.0,364112000.0,127448871.0
BRB,2020,44945355.5,259790096.0,91621490.0
BRB,2021,47094986.5,343312612.5,83506293.0
BRB,2022,48051943.0,561940478.0,200147687.0
BRB,2023,45951340.0,531589938.5,186004952.0
BRB,2024,47299449.5,490436881.5,196918375.5
BRN,1997,25701888.0,6686040.0,2420950016.0
BRN,1998,21150386.0,6790394.0,2043405552.0
BRN,2001,21543216.0,3663584.0,3134337914.0
BRN,2002,21947492.0,4898629.0,3138891008.0
BRN,2003,28676860.0,12621825.0,3633245952.0
BRN,2004,37028642.0,13732855.0,4634242111.0
BRN,2006,47925412.128,27909358.794,7344163061.92
BRN,2007,45834384.0,45192380.0,7396729036.0
BRN,2008,56241558.0,66202855.0,10338178468.0
BRN,2009,46332431.0,79428315.0,6888682320.0
BRN,2010,63311120.745,135812439.836,8475949869.079
BRN,2011,58728274.94,296286315.841,11895789887.295
BRN,2012,65167965.0,353625333.0,12447951922.0
BRN,2013,64024983.0,280368449.0,11049379376.0
BRN,2014,75422676.0,371212654.0,9724860834.0
BRN,2015,73131466.0,201794498.0,5906673424.0
BRN,2016,66802144.0,231047662.0,4284287803.0
BRN,2017,63454859.275,268363825.922,4989413560.095
BRN,2018,78028660.716,275193645.037,5981921477.58
BRN,2019,100674210.86,1722195107.04,6412068884.68
BRN,2020,169956229.22,1952617695.88,5386514796.14
BRN,2021,150969941.96,5697902324.24,8699348833.83
BRN,2022,142743715.464,6226623773.58,11423406679.859
BRN,2023,226912610.937,4773597144.392,8702481628.735
BRN,2024,112134594.006,4810331630.226,8497046274.379
BTN,1998,2158461.0,15177155.0,33617448.0
BTN,1999,1817083.0,18869130.0,48631396.0
BTN,2005,2749278.0,57514903.0,79931681.0
BTN,2006,3931900.0,65647229.0,112518436.0
BTN,2007,3098023.0,80236384.0,246298640.0
BTN,2008,3883756.0,94763943.0,255063443.0
BTN,2009,3088537.0,92811783.0,210580633.0
BTN,2010,3416393.0,130099798.0,4876534.0
BTN,2011,11345775.0,159411477.0,6006440.0
BTN,2012,5933494.0,182633522.0,174862131.0
BTN,2016,5180178.698,169203252.77,1190902.904
BTN,2017,5514144.8,191281885.739,3258338.632
BTN,2018,6322627.773,219537859.615,4166631.862
BTN,2019,11980294.31,196907544.977,2506974.371
BTN,2020,6000382.451,137977746.492,95538.365
BTN,2022,23028041.212,242732437.228,3766.387
BTN,2023,15193243.82,238831986.633,2186.316
BTN,2025,7819092.941,288198725.731,687.48
BWA,2000,36013783.0,102398996.0,2265752.0
BWA,2001,33609387.0,122159931.0,1782234.0
BWA,2002,73445219.0,201952657.0,433832.0
BWA,2003,105015038.0,179023308.0,1477193.0
BWA,2004,84088609.0,380527884.0,1247022.0
BWA,2005,84806416.0,434259831.0,3981600.0
BWA,2006,98914969.0,525882114.0,6266224.0
BWA,2007,109631693.0,624742373.0,12634620.0
BWA,2008,107373772.0,883127122.0,18318869.0
BWA,2009,112395359.0,634040988.0,11293167.0
BWA,2010,138915922.864,138197000.051,8579912.603
BWA,2011,142790886.833,2151020046.429,38773744.352
BWA,2012,159601033.749,2623450833.636,65153968.381
BWA,2013,135336728.494,2321048429.629,52985416.901
BWA,2014,110029841.538,2254854139.003,60223901.931
BWA,2015,124810191.363,1677706961.868,30444003.891
BWA,2016,184191837.0,789704554.0,12483696.0
BWA,2017,170598942.313,783052428.805,8910496.565
BWA,2018,114914741.735,851077157.27,12746553.302
BWA,2019,129665285.827,833637312.826,15560634.347
BWA,2020,132184865.593,854613072.52,16905186.242
BWA,2021,191061638.409,1007523925.063,29134522.835
BWA,2022,125697830.551,1497762938.326,58381260.697
BWA,2023,138301412.336,1318710332.98,36738787.257
CAF,1995,9509278.0,23029988.0,930098.0
CAF,1996,6415871.0,14592225.0,218638.0
CAF,1997,6992026.0,11082214.0,106736.0
CAF,1998,8529360.0,15179309.0,209123.0
CAF,1999,6044944.0,11194633.0,171082.0
CAF,2000,3147406.0,5366048.0,364175.0
CAF,2001,5781486.0,3581735.0,56126.0
CAF,2002,5054084.0,5396235.0,44286.0
CAF,2003,13617322.0,11064769.0,50893.0
CAF,2004,6924992.0,24753450.0,195237.0
CAF,2005,8241879.0,31390483.0,442305.0
CAF,2006,9597.0,14736.0,14811.0
CAF,2007,17507153.0,1690901.0,
CAF,2008,17067351.0,2475385.0,27822.0
CAF,2009,23303223.0,1293393.0,
CAF,2010,23960380.0,2157206.0,
CAF,2011,16010245.0,1784157.0,566368.0
CAF,2012,18376338.0,3299390.0,849685.0
CAF,2013,25959616.0,932959.0,45144.0
CAF,2014,47674486.0,1317796.0,
CAF,2015,33306140.0,1968915.0,10934.0
CAF,2016,42337607.0,1283322.0,40908.0
CAF,2017,29983505.525,3352154.703,13595.32
CAF,2018,18755991.0,22369108.0,12703.0
CAF,2019,74830613.176,80719967.486,14063.383
CAF,2020,52649553.355,70700158.646,15985.364
CAF,2021,41918187.157,29624907.213,
CAF,2022,59747818.789,28666192.168,
CAF,2023,48184971.391,100150820.885,7182.503
CAF,2024,64474154.01,206435622.85,64880.26
CAN,1995,1485136257.0,5966687056.0,17423048463.0
CAN,1996,1670254456.0,7367513697.0,21206625419.0
CAN,1997,1906205317.0,8659234820.0,22014197201.0
CAN,1998,2332421120.0,6749938688.0,17683634176.0
CAN,1999,2891116917.0,7173146788.0,20266294656.0
CAN,2000,3450458063.0,12501945669.0,36598282735.0
CAN,2001,3960762817.0,12410804687.0,37342350200.0
CAN,2002,4520933971.0,10936319478.0,31890277887.0
CAN,2003,5749500996.0,15161630199.0,43901107718.0
CAN,2004,6596507140.0,19426071863.0,52876445602.0
CAN,2005,7441803977.0,28895981301.0,72796027617.0
CAN,2006,9124652324.0,32022775540.0,77479960796.0
CAN,2007,10123052238.0,35491660783.0,87264296599.0
CAN,2008,10716711910.0,50621958425.0,125859104905.0
CAN,2009,11594029408.0,30222171566.0,72067220257.0
CAN,2010,11835438193.0,39569739427.0,92136369557.0
CAN,2011,12483158286.0,53260063550.0,116062698431.0
CAN,2012,12296135630.0,51440583915.0,116414784754.0
CAN,2013,12114262321.0,50276770763.0,120476544980.0
CAN,2014,12478392782.0,47806725228.0,128817557942.0
CAN,2015,11392031599.393,29477487531.553,77586292497.402
CAN,2016,11371468947.85,25262321156.25,62277472060.999
CAN,2017,11710909646.204,30137532772.597,84585170018.738
CAN,2018,12557534423.514,36668210059.666,99688043183.832
CAN,2019,13865504094.15,33068829256.554,98674557645.705
CAN,2020,14277029304.583,20058675919.736,68796995588.331
CAN,2021,18466624260.441,30330198565.707,119909920211.117
CAN,2022,20085731077.379,45013816188.947,181081280456.737
CAN,2023,18926370456.354,38255441387.121,142971179063.873
CAN,2024,18860043724.459,34965964617.972,140678826175.102
CHE,1995,2553510144.0,2319088896.0,81827104.0
CHE,1996,2488322304.0,2773475072.0,94994816.0
CHE,1997,2963980544.0,3418420224.0,180766608.0
CHE,1998,3456830464.0,2375749888.0,159908224.0
CHE,1999,4308123136.0,2390691584.0,176121376.0
CHE,2000,4300088290.357,3780518280.475,289674535.56
CHE,2001,5992638678.247,3858708619.464,265590803.095
CHE,2002,7060938550.964,4473461417.911,1850848601.003
CHE,2003,8301512347.954,5201846852.179,2110360456.881
CHE,2004,10625138850.982,6320037021.639,2283161316.966
CHE,2005,11749150738.235,9050094868.522,2788509680.759
CHE,2006,13566843457.588,11228208582.945,3746971680.373
CHE,2007,15413954973.817,11103146026.531,4141155711.815
CHE,2008,16274951135.701,16290749492.136,6034902373.665
CHE,2009,16432352255.348,11262179679.747,4886460130.234
CHE,2010,17258654154.0,13084148979.0,5514428300.0
CHE,2011,20736594766.0,17666787664.0,7314091101.0
CHE,2012,20391579723.471,18851209125.459,7321331533.18
CHE,2013,22112828451.334,15694520828.448,3648011905.054
CHE,2014,23552691168.038,13298945388.262,3467975734.009
CHE,2015,21557332087.34,8853938255.583,2749846136.271
CHE,2016,24524195487.067,6903505919.726,1867385356.469
CHE,2017,28719167882.623,8197703076.984,2068985541.988
CHE,2018,29985885788.079,9668904177.869,2907863512.102
CHE,2019,31537140781.87,9298436076.283,2550236279.613
CHE,2020,38939997927.747,5838838654.968,1944808710.657
CHE,2021,42253867227.953,10895881027.128,4277354537.018
CHE,2022,48686064687.15,23086106544.394,9850954265.181
CHE,2023,58466414025.595,14355647359.123,6140348352.207
CHE,2024,67740608831.203,11379142118.468,5396906678.554
CHL,1995,134232400.0,1333953408.0,38748616.0
CHL,1996,163818352.0,1839738752.0,27660172.0
CHL,1997,186089008.0,1810344448.0,49468392.0
CHL,1998,206674928.0,1498815872.0,57266648.0
CHL,1999,232711616.0,1861456566.0,67262055.0
CHL,2000,241797015.0,3014053092.0,202949670.0
CHL,2001,278458797.0,2730292551.0,272466584.0
CHL,2002,254020335.0,2529691818.0,207010915.0
CHL,2003,278248028.898,3680832002.341,611238952.323
CHL,2004,324452925.137,5137052369.627,734307493.864
CHL,2005,383282126.892,7227914529.882,1165571233.85
CHL,2006,443962949.156,9334406653.674,1461284908.04
CHL,2007,559038885.336,12426146689.78,1258623646.863
CHL,2008,625055263.707,17910720329.345,1523497460.371
CHL,2009,631340905.419,10049042637.347,804771638.068
CHL,2010,750602622.539,13026031437.303,787261623.928
CHL,2011,945807542.898,18175116105.664,1064155435.032
CHL,2012,1026422258.705,17999792536.395,1004697131.069
CHL,2013,1165081509.851,17044869104.705,1064411111.225
CHL,2014,1184192943.457,15442250063.785,962970942.367
CHL,2015,1210697335.491,8997323377.432,560255223.858
CHL,2016,1192075091.208,7903675697.849,548239028.42
CHL,2017,1333232590.797,10050103970.661,732508140.495
CHL,2018,1538513903.243,12748962543.742,883452910.847
CHL,2019,1646349087.807,11685377610.986,686108604.355
CHL,2020,1736599155.992,7662963036.168,504200208.927
CHL,2021,2463265355.748,14003836249.282,772269413.71
CHL,2022,2322424750.131,23458880534.52,1669007622.558
CHL,2023,2248670420.426,17957582468.729,1713995244.504
CHL,2024,2358948244.716,15959696719.487,1308157188.867
CHN,1995,254383129.0,5132590307.0,5332111938.0
CHN,1996,265497176.0,6887914356.0,5931569840.0
CHN,1997,243519171.0,10344675927.0,6986678237.0
CHN,1998,386471456.0,6791692800.0,5175487488.0
CHN,1999,627740161.0,8930118806.0,4658781912.0
CHN,2000,799059742.0,20680946212.0,7855474134.0
CHN,2001,986162037.0,17516515040.0,8404769244.0
CHN,2002,1130288352.0,19321334203.0,8435304120.0
CHN,2003,1391569159.0,29247554071.0,11114261232.0
CHN,2004,1571739774.0,48026770635.0,14480415233.0
CHN,2005,1958711448.0,64088956322.0,17622651847.0
CHN,2006,2394219098.0,89098434910.0,17770063539.0
CHN,2007,3450974099.0,105175401093.0,20877743686.0
CHN,2008,4911229519.0,169251777075.0,31773204602.0
CHN,2009,6015011998.0,123970040518.0,20384070328.0
CHN,2010,7236105173.0,188965812380.0,26674613331.0
CHN,2011,10347762651.0,275766336712.0,32275552268.0
CHN,2012,12993174801.0,313066987739.0,31017956925.0
CHN,2013,15096014504.0,315232251704.0,33799247525.0
CHN,2014,17752094502.0,316787667435.0,34451695358.0
CHN,2015,19226077793.0,198600749043.0,27903739800.0
CHN,2016,20771374390.0,176535890009.0,26873527146.0
CHN,2017,25364914055.0,249624522202.0,35390766468.0
CHN,2018,27931121390.0,347199945635.0,46439971539.0
CHN,2019,33605325868.0,348125013257.0,46853053307.0
CHN,2020,34915064567.0,273716495976.0,31442592572.0
CHN,2021,41862452119.0,405433252593.0,42834476915.0
CHN,2022,39908669697.0,535339702649.0,64367715872.0
CHN,2023,43076716948.0,515914205157.0,61092825863.0
CHN,2024,42354718174.0,504017382857.0,53572785795.0
CIV,1995,132022968.0,473712416.0,365352960.0
CIV,1996,127231296.0,659466816.0,656751168.0
CIV,1997,111339904.0,506966496.0,546349056.0
CIV,1998,114941672.0,445562816.0,432485280.0
CIV,1999,112372256.0,535704608.0,544185280.0
CIV,2000,94189816.0,838518544.0,734117635.0
CIV,2001,104810004.0,670196054.0,541612989.0
CIV,2002,97836095.0,533139186.0,566329842.0
CIV,2003,120154047.0,603873987.0,694790887.0
CIV,2004,151486592.0,1093625595.0,1218388072.0
CIV,2005,144607011.0,1644123864.0,2009765118.0
CIV,2006,151497239.0,1850015981.0,3004359099.0
CIV,2007,177009426.0,2016269640.0,2629291596.0
CIV,2008,226213589.426,2805188543.303,3613860234.115
CIV,2009,251333706.749,1752036336.536,3032870620.003
CIV,2010,236586159.603,1863311295.401,2433173260.033
CIV,2011,265659319.01,1921910882.083,2702879245.594
CIV,2012,291888741.207,3025394031.081,3159900303.165
CIV,2013,274296941.252,3219715972.377,2894882173.946
CIV,2014,385769625.788,2879429698.042,2643769973.295
CIV,2015,296792915.98,1739568180.574,1626330800.022
CIV,2016,416443423.741,1257924148.823,1321373729.861
CIV,2017,345240419.672,1596248268.292,1570959428.767
CIV,2018,384801309.633,2381121357.964,1882618244.846
CIV,2019,370369682.747,2211747975.456,2135940146.97
CIV,2020,399642987.99,2040558260.78,1279937435.8
CIV,2021,494476820.396,2408926046.04,1719089229.529
CIV,2022,481674079.916,4816572179.859,3042320469.732
